"id","name","quantity","zoneId"
948,S8I25GD-S12,0,97
949,S8I25GD-S12CE,0,97
950,S8I25GD-S24,0,97
951,S8I25GE-S12,0,97
952,S8I25GX-S12,0,97
953,S8I25GX-S12CE,0,97
954,S8I25GX-S24CE,0,97
955,S8I25KB-S24,0,97
956,S9I60GAH-S12,0,98
957,S9I60DB-S12,0,98
958,S9I60DB-S24,0,98
959,S9I60DX-S12,0,98
960,S9I60DX-S12CE,0,98
961,S9I60DX-S24,0,98
962,S9I60GBH-S12,0,98
963,S9I60GBH-S12CE,0,98
964,S9I60GBL-S12,0,98
965,S9I60GDH-S12,0,98
966,S9I60GXH-S12CE,0,98
967,S9I60GXH-S24,0,98
968,S9I60GXH-S24CE,0,98
969,S9I60GXL-S12,0,98
970,S9I60KB-S12CE,0,98
971,S9I60KB-S24,0,98
972,S9I60SB-S12,0,98
973,S6I06DA-S12,0,99
974,S6I06DB-S12,0,99
975,S6I06DX-S12,0,99
976,S6I06DX-S24,0,99
977,S6I06GA-S12,0,99
978,S6I06GA-S12CE,0,99
979,S6I06GB-S12,0,99
980,S6I06GB-S12CE,0,99
981,S6I06GB-S24,0,99
982,S6I06GB-S24CE,0,99
983,S6I06GC-S12,0,99
984,S6I06GC-S12CE,0,99
985,S6I06GD-S12,0,99
986,S6I06GD-S12CE,0,99
987,S6I06GD-S24,0,99
988,S6I06GX-S12CE,0,99
989,S6I06GX-S24,0,99
990,S7I15DB-S12,0,99
991,S7I15DX-S12CE,0,99
992,S7I15GA-S12,0,99
993,S7I15GB-S12,0,99
994,S7I15GD-S12,0,99
995,S7I15GE-S12,0,99
996,S7I15GX-S12CE,0,99
997,S9I40GBH-S12,0,100
998,S6I06GB-S12CE,0,100
999,S9I40DB-S12,0,100
1000,S9I40DB-S24,0,100
1001,S9I40DX-S12CE,0,100
1002,S9I40GAH-S12,0,100
1003,S9I40GBH-S12(T/P),0,100
1004,S9I40GBH-S24,0,100
1005,S9I40GBL-S12,0,100
1006,S9I40GBL-S24(T/P),0,100
1007,S9I40GCL-S12,0,100
1008,S9I40GDH-S12,0,100
1009,S9I40GDH-S24CE,0,100
1010,S9I40GXH-S12,0,100
1011,S9I40GXH-S12CE,0,100
1012,S9I40GXH-S24,0,100
1013,S9I40KB-S12,0,100
1014,S9I90DB-S12,0,101
1015,S9I90DB-S12CE,0,101
1016,S9I90DB-S12CE,0,101
1017,S9I90DB-S24,0,101
1018,S9I90DX-S12CE,0,101
1019,S9I90GAH-S12,0,101
1020,S9I90GAL-S12,0,101
1021,S9I90GBH-S12,0,101
1022,S9I90GBH-S12CE,0,101
1023,S9I90GBH-S24,0,101
1024,S9I90GDH-S12,0,101
1025,S9I90GDH-S12CE,0,101
1026,S9I90GEH-S12,0,101
1027,S9I90GXH-S12CE,0,101
1028,S9I90GXH-S24,0,101
1029,S9I90GXH-S24CE,0,101
1030,S9I90GXL-S12,0,101
1031,S9I90KB-S12,0,101
1032,S9I90KB-S12CE,0,101
1033,S9I90KX-S12CE,0,101
1034,S9I90MB-S12,0,101
1035,S9I90WB-S12,0,101
1036,S6R06DB-S12,0,102
1037,S6R06GA-S24,0,102
1038,S6R06GB-S12,0,102
1039,S6R06GB-S12CE,0,102
1040,S6R06GB-S24,0,102
1041,S6R06GD-S12,0,102
1042,S6R06GD-S24,0,102
1043,S6R06GX-S12CE,0,102
1044,S6R06GX-S24CE,0,102
1045,S8R15GX-S12,0,103
1046,S8R15GB-S12,0,103
1047,S8R25DB-S12,0,103
1048,S8R25DB-S12,0,103
1049,S8R25GA-S12,0,103
1050,S8R25GA-S24,0,103
1051,S8R25GB-S12,0,103
1052,S8R25GB-S12CE,0,103
1053,S8R25GB-S24,0,103
1054,S8R25GD-S12,0,103
1055,S8R25GX-S12CE,0,103
1056,S8R25KB-S12,0,103
1057,S7R15GA-S12,0,104
1058,S7R15DGD-S24,0,104
1059,S7R15DX-S12,0,104
1060,S7R15GB-S12,0,104
1061,S7R15GB-S12(T/P),0,104
1062,S7R15GB-S12CE,0,104
1063,S7R15GB-S24,0,104
1064,S7R15GB-S24CE,0,104
1065,S7R15GD-S12,0,104
1066,S7R15GX-S12CE,0,104
1067,S7R15GX-S24,0,104
1068,S9R40GAH-S12,0,105
1069,S9R40DB-S12,0,105
1070,S9R40GBH-S12,0,105
1071,S9R40GDH-S12,0,105
1072,S9R40KB-S12,0,105
1073,S9R60DB-S12,0,105
1074,S9R60DB-S24,0,105
1075,S9R60GBH-S12,0,105
1076,S9R60KB-S12,0,105
1077,S9R90GBH-S12,0,106
1078,S9R90DB-S12,0,106
1079,S9R90DB-S12,0,106
1080,S9R90GBH-S24,0,106
1081,S9R90GBL-S12,0,106
1082,S9R90KB-S12,0,106
1083,S8I25DT-E,0,107
1084,S8I25GS-ECE,0,107
1085,S8I25GT-E,0,107
1086,S8I25GT-ECE,0,107
1087,S9I40GSH-ECE,0,107
1088,S9I40GTH-E,0,107
1089,S9I40GTH-ECE,0,107
1090,S9I40GUL-E,0,107
1091,S9I60DT-E,0,107
1092,S9I60GSH-ECE,0,107
1093,S9I60GSL-E,0,107
1094,S9I60GTH-E,0,107
1095,S9I60GTH-ECE,0,107
1096,S9I60KT-ECE,0,107
1097,S9I60KT-ECE,0,107
1098,S9I60ST-E,0,107
1099,S9I90GTH-E,0,107
1100,S9I150DS-E,0,108
1101,S9I150DS-ECE,0,108
1102,S9I150DT-E,0,108
1103,S9I150GS-ECE,0,108
1104,S9I150GT-E,0,108
1105,S9I150GT-ECE,0,108
1106,S9I150KS-ECE,0,108
1107,S9I150KT-E,0,108
1108,S9I40DS-ECE,0,108
1109,S9I90DS-E,0,108
1110,S9I90DS-ECE,0,108
1111,S9I90GSH-ECE,0,108
1112,S9I90GTH-E,0,108
1113,S9I90GTH-ECE,0,108
1114,S9I90KS-E,0,108
1115,S9I90KS-ECE,0,108
1116,S9I90KT-E,0,108
1117,S9I90KT-ECE,0,108
1118,S9I90MS-ECE,0,108
1119,S9I90MS-ECE,0,108
1120,S9I90MT-E,0,108
1121,S9I90SS-ECE,0,108
1122,S9I150GS-ECE,0,109
1123,S9I180DS-ECE,0,109
1124,S9I180DT-ECE,0,109
1125,S9I180GS-ECE,0,109
1126,S9I180GT-ECE,0,109
1127,S9I180KS-ECE,0,109
1128,S9I180KT-ECE,0,109
1129,S9I180MS-ECE,0,109
1130,S9I180MS-ECE,0,109
1131,S9I200DT-E,0,109
1132,S9I200GT-E,0,109
1133,S9I200GU-E,0,109
1134,S9I200KS-E,0,109
1135,S9I200KT-E,0,109
1136,S9I200MS-E,0,109
1137,S9I200MT-E,0,109
1138,S9I200DS,0,109
1139,S9I200GS-E,0,109
1140,S6I06GT,0,110
1141,S7I15GT,0,110
1142,S8I25DSCE,0,110
1143,S8I25DT,0,110
1144,S8I25DTCE,0,110
1145,S8I25GSCE,0,110
1146,S8I25GTCE,0,110
1147,S8I25GU,0,110
1148,S8I25GUCE,0,110
1149,S8I25KT,0,110
1150,S8I25KTCE,0,110
1151,S8I25ST,0,110
1152,S9I40DS,0,110
1153,S9I40GUH,0,110
1154,S9I40GUL,0,110
1155,S9I40DSCE,0,111
1156,S9I40DTCE,0,111
1157,S9I40GSHCE,0,111
1158,S9I40GTH,0,111
1159,S9I40GTHCE,0,111
1160,S9I40KSCE,0,111
1161,S9I60DSCE,0,111
1162,S9I60DT,0,111
1163,S9I60GSHCE,0,111
1164,S9I60GTH,0,111
1165,S9I60GTH(T/P),0,111
1166,S9I60GTHCE,0,111
1167,S9I60GUH,0,111
1168,S9I60GUHCE,0,111
1169,S9I60GUL,0,111
1170,S9I60KSCE,0,111
1171,S9I60KSCE,0,111
1172,S9I60KTCE,0,111
1173,S9I60MSCE,0,111
1174,S9I60MT,0,111
1175,S9I60MTCE,0,111
1176,S9I90DT,0,111
1177,S9I90DTCE,0,111
1178,S9I90GUL,0,111
1179,S9I90KT,0,111
1180,S9I90KT,0,111
1181,S9I90KTCE,0,111
1182,S9I90MT,0,111
1183,S9I90ST,0,111
1184,S9I90WT,0,112
1185,S9I150DSCE,0,112
1186,S9I150DTCE,0,112
1187,S9I150DTCE,0,112
1188,S9I150GSCE,0,112
1189,S9I150GT,0,112
1190,S9I150GTCE,0,112
1191,S9I150GTCE,0,112
1192,S9I200GU,0,112
1193,S9I150GUCE,0,112
1194,S9I150KSCE,0,112
1195,S9I150KT,0,112
1196,S9I150KTCE,0,112
1197,S9I150MSCE,0,112
1198,S9I150MT,0,112
1199,S9I150MTCE,0,112
1200,S9I150STCE,0,112
1201,S9I150WT,0,112
1202,S9I180GSCE,0,112
1203,S9I180KSCE,0,112
1204,S9I180KTCE,0,112
1205,S9I180MSCE,0,112
1206,S9I90DSCE,0,112
1207,S9I90GTHCE,0,112
1208,S9I90GUHCE,0,112
1209,S9I90MSCE,0,112
1210,S9I90WS,0,112
1211,S9I90WSCE,0,113
1212,S9I9KSCE,0,113
1213,S9I150DTCE,0,113
1214,S9I150GSCE,0,113
1215,S9I150GTCE,0,113
1216,S9I150KT,0,113
1217,S9I180DSCE,0,113
1218,S9I180DTCE,0,113
1219,S9I180GTCE,0,113
1220,S9I180KSCE,0,113
1221,S9I200DT,0,113
1222,S9I200DT,0,113
1223,S9I200DUCE,0,113
1224,S9I200DUCE,0,113
1225,S9I200DUCE,0,113
1226,S9I200GS,0,113
1227,S9I200GT,0,113
1228,S9I200KS,0,113
1229,S9I200KT,0,113
1230,S9I200MT,0,113
1231,S9I200MTCE,0,113
1232,S9I40GSLCE,0,113
1233,S9I60GTHCE,0,113
1234,S9I60KT,0,113
1235,S9I60MT,0,113
1236,S9I90DSCE,0,113
1237,S9I90KT,0,113
1238,S9I90MSCE,0,113
1239,S9I90MT,0,113
1240,S9I90MT,0,113
1241,S9I90MTCE,0,113
1242,S9I90WSCE,0,113
1243,S6R06DB-E,0,114
1244,S6R06GA-E,0,114
1245,S6R06GB-E,0,114
1246,S6R06GB-ECE,0,114
1247,S6R06GD-E,0,114
1248,S6R06GD-ECE,0,114
1249,S6R06GX-ECE,0,114
1250,S7R15DB-E,0,114
1251,S7R15GA-E,0,114
1252,S7R15GB-E,0,114
1253,S7R15GB-E(T/P),0,114
1254,S7R15GB-ECE,0,114
1255,S7R15GD-E,0,114
1256,S7R15GX-ECE,0,114
1257,S8R15GB-E,0,114
1258,S8R15GX-ECE,0,114
1259,S8R25DA-E(T/P),0,114
1260,S8R25DB-E,0,114
1261,S8R25GA-E,0,114
1262,S8R25GA-E(T/P),0,114
1263,S8R25GB-E,0,114
1264,S8R25GD-E,0,114
1265,S8R25KB-E,0,114
1266,S8R25GA-ECE,0,115
1267,S8R25GB-ECE,0,115
1268,S8R25GD-ECE,0,115
1269,S8R25GX-ECE,0,115
1270,S9R40DB-E,0,115
1271,S9R40GAH-E,0,115
1272,S9R40GAL-E,0,115
1273,S9R40GBH-E,0,115
1274,S9R40GBH-E(T/P),0,115
1275,S9R40GBH-ECE,0,115
1276,S9R40GDH-E,0,115
1277,S9R40GXH-E,0,115
1278,S9R40GXH-ECE,0,115
1279,S9R40GXL-E,0,115
1280,S9R40KB-E,0,115
1281,S6R06DB-ES12,0,116
1282,S6R06GA-ES12,0,116
1283,S6R06GB-ES12 ,0,116
1284,S6R06GB-ES12CE,0,116
1285,S6R06GB-ES24,0,116
1286,S6R06GD-ES12,0,116
1287,S6R06GD-ES24,0,116
1288,S6R06GX-ES12CE,0,116
1289,S6R06GX-ES24CE,0,116
1290,S7R15GB-ES12,0,116
1291,S7R15GB-ES12CE,0,116
1292,S7R15GB-ES24,0,116
1293,S7R15GD-ES24,0,116
1294,S7R15GX-ES12,0,116
1295,S7R15GX-ES12CE,0,116
1296,S8R25GB-ES12CE,0,116
1297,S8R15GB-ES24,0,117
1298,S8R25DB-ES12,0,117
1299,S8R25GA-ES12,0,117
1300,S8R25GA-ES12(T/P),0,117
1301,S8R25GA-ES24,0,117
1302,S8R25GB-ES12(T/P),0,117
1303,S8R25GB-ES12CE,0,117
1304,S8R25GD-ES12,0,117
1305,S8R25GD-ES24,0,117
1306,S8R25GX-ES12CE,0,117
1307,S8R25GX-ES24CE,0,117
1308,S9R40GAH-ES12,0,117
1309,S9R40GBH-ES12,0,117
1310,S9R40GBH-ES24(T/P),0,117
1311,S9R40GBL-ES12,0,117
1312,S9R40GDH-ES12,0,117
1313,S9R40GXH-ES24,0,117
1314,S8R25GB-ES12CE,0,118
1315,S8R25GX-ES12CE,0,118
1316,S8R25GX-ES24CE,0,118
1317,S9R40GBH-ES24,0,118
1318,S9R60DB-ES12,0,118
1319,S9R60GBH-ES12,0,118
1320,S9R60GBH-ES24,0,118
1321,S9R60GBL-ES12,0,118
1322,S9R60GDH-ES12,0,118
1323,S9R60GXH-ES12CE,0,118
1324,S9R60KB-ES12,0,118
1325,S9R90GAH-ES12,0,118
1326,S9R90GBH-ES12CE,0,118
1327,S9R90GDH-ES12,0,118
1328,S9R90GXH-ES12CE,0,118
1329,S9R90KB-ES12,0,118
1330,S9R90KX-ES12CE,0,118
1331,S9R90MB-ES12,0,118
1332,S6I06DB,0,119
1333,S6I06GBCE,0,119
1334,S6I06GC,0,119
1335,S6I06DD,0,119
1336,S6I06GCCE,0,119
1337,S6I06GXCE,0,119
1338,S6I06DXCE,0,119
1339,S6I06GACE,0,119
1340,S6I06GDCE,0,119
1341,S6I06GECE,0,119
1342,S6I06DA,0,119
1343,S6I06GD,0,119
1344,S7I15GBC,0,119
1345,S7I15GXCE,0,119
1346,S7I15GD,0,119
1347,S7I15GB ,0,119
1348,S7I15DXCE,0,119
1349,S7I06GB(T/P),0,119
1350,S7I15GECE,0,119
1351,S7I15GACE,0,119
1352,S7I15DE,0,119
1353,S7I15DA,0,119
1354,S7I15GE ,0,119
1355,S7I15DB,0,119
1356,S7I15GC,0,119
1357,S7I15GBCE,0,119
1358,S6I06GBCE,0,120
1359,S7I15GDCE,0,120
1360,S9I90DB-A32,0,120
1361,S9I90DT-A33,0,120
1362,S8I25GA,0,121
1363,S8I25GXCE,0,121
1364,S8I15GB,0,121
1365,S8I25DXCE,0,121
1366,S8I25GDCE,0,121
1367,S8I25GDCE,0,121
1368,S8I25DECE,0,121
1369,S8I25DD,0,121
1370,S8I25GACE,0,121
1371,S8I25DB,0,121
1372,S8I25DA,0,121
1373,S8I25GECE,0,121
1374,S8I25GECE,0,121
1375,S8I25SX,0,121
1376,S8I25GB-B,0,121
1377,S8I25GB(T/P),0,121
1378,S8I25DBCE,0,121
1379,S8I25DECE,0,121
1380,S8I15GXCE,0,121
1381,S8I15GB(T/P),0,121
1382,S8I15GBCE,0,121
1383,S7I15GB,0,122
1384,S8I25GB,0,122
1385,S6R06GB,0,123
1386,S6R06GBCE,0,123
1387,S6R06GC,0,123
1388,S6R06GXCE,0,123
1389,S6R06DE,0,123
1390,S6R06DC,0,123
1391,S6R06GD,0,123
1392,S6R06DB,0,123
1393,S6R06DA,0,123
1394,S6R06GA,0,123
1395,S6R06GACE,0,123
1396,S6R06DECE,0,123
1397,S7R15DB,0,123
1398,S7R15GXCE,0,123
1399,S7R15GB,0,123
1400,S7R15GA,0,123
1401,S7R15GD,0,123
1402,S7R15GBCE,0,123
1403,S7R15DB,0,123
1404,S7R15GECE,0,123
1405,S7R15GB(T/P),0,123
1406,S7R15GDCE,0,123
1407,S7R15GC,0,123
1408,S7R15GXCE,0,123
1409,S7R15DB,0,123
1410,S8R25GC,0,124
1411,S8R25GXCE,0,124
1412,S8R25GBCE,0,124
1413,S8R25GA,0,124
1414,S8R25DA,0,124
1415,S8R25GDCE,0,124
1416,S8R25GD,0,124
1417,S8R25DB,0,124
1418,S8R25KB,0,124
1419,S8R15GX,0,124
1420,S8R25GECE,0,124
1421,S8R15GB(T/P),0,124
1422,S8R15GXCE,0,124
1423,S9R40GBH,0,124
1424,S9R40DXCE,0,124
1425,S9R40GEL,0,124
1426,S9R40GAL,0,124
1427,S9R40KB,0,124
1428,S9R40MB,0,124
1429,S9R40GXHCE,0,124
1430,S9R40GBH(T/P),0,124
1431,S9R40GXLCE,0,124
1432,S9R40DB(T/P),0,124
1433,S9R40DB ,0,124
1434,S9R40GEH,0,124
1435,S9R40GCL,0,124
1436,S9R40GAH,0,124
1437,S9R40GBHCE,0,124
1438,S9R60GCL,0,125
1439,S9R60GBH(T/P),0,125
1440,S9R60GXHCE,0,125
1441,S9R60GAH,0,125
1442,S9R60GBHCE,0,125
1443,S9R60DB,0,125
1444,S9R60GEH,0,125
1445,S9R60GDHCE,0,125
1446,S9R60GBH,0,125
1447,S9R60GDH ,0,125
1448,S9R60GCH,0,125
1449,S9R60DXCE,0,125
1450,S9R60KB,0,125
1451,S9R90GDH,0,125
1452,S9R90KB,0,125
1453,S9R90GAH,0,125
1454,S9R90GXHCE,0,125
1455,S9R90GCH,0,125
1456,S9R90KXCE,0,125
1457,S9R90DB,0,125
1458,S9R90DXCE,0,125
1459,S9R90KBCE,0,125
1460,S9R90GBHCE,0,125
1461,S9R90GBH ,0,125
1462,S9R90GDL,0,125
1463,S9R90GAL,0,125
1464,S9R90WB(T/P),0,125
1465,S8R25GB(T/P),0,126
1466,S8R25GB(T/P),0,126
1467,S6R06GB,0,126
1468,S9I40GBH,0,127
1469,S9I40DACE,0,127
1470,S9I40DB,0,127
1471,S9I40DB(T/P),0,127
1472,S9I40DBCE,0,127
1473,S9I40DX ,0,127
1474,S9I40DXCE,0,127
1475,S9I40GAH(T/P),0,127
1476,S9I40GAHCE,0,127
1477,S9I40GBHCE,0,127
1478,S9I40GBL(T/P),0,127
1479,S9I40GCH,0,127
1480,S9I40GCL,0,127
1481,S9I40GDH,0,127
1482,S9I40GDLCE,0,127
1483,S9I40GXHCE,0,127
1484,S9I40KB,0,127
1485,S9I40KB,0,127
1486,S9I40KD,0,127
1487,S9I40MB,0,127
1488,S9I40SB,0,127
1489,S9I60GXH,0,128
1490,S9I40GAH,0,128
1491,S9I40GDH,0,128
1492,S9I40GXHCE,0,128
1493,S9I60DA,0,128
1494,S9I60DB ,0,128
1495,S9I60DBCE,0,128
1496,S9I60DBCE,0,128
1497,S9I60DXCE,0,128
1498,S9I60GAH,0,128
1499,S9I60GAH,0,128
1500,S9I60GAL,0,128
1501,S9I60GBH,0,128
1502,S9I60GBL(T/P),0,128
1503,S9I60GDH,0,128
1504,S9I60GEH,0,128
1505,S9I60GXH,0,128
1506,S9I60GXHCE,0,128
1507,S9I60KB,0,128
1508,S9I60KXCE,0,128
1509,S9I60MB,0,128
1510,S9I60MXCE,0,128
1511,S9I90GBH,0,129
1512,S9I120DB,0,129
1513,S9I120GA,0,129
1514,S9I120GB(T/P),0,129
1515,S9I120GBCE,0,129
1516,S9I120GDCE,0,129
1517,S9I120KA,0,129
1518,S9I120KB,0,129
1519,S9I120MB,0,129
1520,S9I90DB,0,129
1521,S9I90DBCE,0,129
1522,S9I90DE ,0,129
1523,S9I90DECE,0,129
1524,S9I90DXCE,0,129
1525,S9I90GAH,0,129
1526,S9I90GAHCE,0,129
1527,S9I90GBH(T/P),0,129
1528,S9I90GBHCE,0,129
1529,S9I90GDH,0,129
1530,S9I90GEH ,0,129
1531,S9I90GEHCE,0,129
1532,S9I90GXHCE,0,129
1533,S9I90GXL ,0,129
1534,S9I90GXLCE,0,129
1535,S9I90KB,0,129
1536,S9I90KDCE,0,129
1537,S9I90KXCE,0,129
1538,S9I90MB,0,129
1539,S9I180GB,0,130
1540,S9I180DA,0,130
1541,S9I180DB,0,130
1542,S9I180GA,0,130
1543,S9I180GACE,0,130
1544,S9I180GB(T/P),0,130
1545,S9I180GD,0,130
1546,S9I180KD,0,130
1547,S9I180MB,0,130
1548,S9I180MBCE,0,130
1549,S9I180WB,0,130
1550,PMCB040-4R4FBT,0,136
1551,PMCB040-4R4LBT,0,136
1552,PPEJ075-4R4LBT,0,137
1553,PMCB040-4U6FBT,0,138
1554,PMCB040-4R4LBT,0,138
1555,PEEJ075-4U6FBT,0,138
1556,PGGJ150-4U6FBT,0,138
1557,PPEJ075-4R4FBT,0,138
1558,PPEJ075-4R4LBT,0,138
1559,PPHQ220-4R4FBT,0,139
1560,PGHN220-4R4LBT,0,139
1561,PMAB020-4R4FBT,0,140
1562,PMAB020-4R4LBT,0,140
1563,PPEJ075-4R4LBT,0,141
1564,PAF18-5-MA020R4R,0,142
1565,PAF22-5-MB040R4L,0,142
1566,PAL18-10-MA020X6L,0,142
1567,PAL18-20-MA020R4R,0,142
1568,PAL22-60-MA020R4,0,142
1569,PEEJ075-4R4LBT,0,142
1570,PMAB020-4U6LBT,0,142
1571,PMCB040-4U6FBT,0,142
1572,PMEE075-4R4LA,0,142
1573,PPGN150-4R4FBT,0,142
1574,PPGN150-4U6FBT,0,142
1575,PMK105-10-MA040RAL,0,142
1576,PML105-5-PB075R4L,0,142
1577,PEHN220-4R4LBT,0,143
1578,PPHQ220-4R4FBT,0,143
1579,PAL18-5-MA020R4L,0,132
1580,PAL32-60-MA075R4,0,132
1581,PEEJ075-4U6FBT,0,132
1582,PEEJ075-4U6LBT,0,132
1583,PEEJ150-4U6FBT,0,132
1584,PEGJ150-4U6LBT,0,132
1585,PML105-30-MB040R4L,0,132
1586,PPGN150-4U6FBT,0,132
1587,PMCB040-4U6LBT,0,133
1588,TS17-0073,0,133
1589,TS09-0417,0,133
1590,PAL18-5-MA020R4L,0,134
1591,PAL28-25-EA075R4L,0,134
1592,PAL32-60-MA075R4L,0,134
1593,PEHN220-4U6LBT,0,134
1594,PGGK150-4U6FBT,0,134
1595,PMCB040-4U6LBT,0,134
1596,PML153-30-PB075R4L B/K,0,134
1597,PPEJ075-4R4LBT,0,134
1598,PPGN150-4U6FBT,0,134
1599,PAL40-100-MA075R4,0,135
1600,PEHN220-4U6FBT,0,135
1601,PEHN220-4U6LBT,0,135
1602,S9I60GDH,0,131
1603,S9I90GXHCE,0,131
1604,S9I120GB,0,131
1605,S9I150DBCE,0,131
1606,SUA06IB-V122,0,2
1607,SUA06KA-V12,0,2
1608,SUA180IB-V12,0,2
1609,SUA25IA-V12,0,2
1610,SUA25IB-V12,0,2
1611,SUA25IC-V12,0,2
1612,SUA40IB-V12,0,2
1613,SUA40IC-V12,0,2
1614,SUA40IX-V12,0,2
1615,SUA60IA-V12,0,2
1616,SUA60IB-V12,0,2
1617,SUA60IX-V12,0,2
1618,SUA715IA-V12,0,2
1619,SUA715IB-V12,0,2
1620,SUA715IX-V12,0,2
1621,SUA90IA-V12,0,2
1622,SUA90IB-V12,0,2
1623,SUA90IX-V12,0,2
1624,SUC90IB-V12,0,2
1625,SUA06ID-V12,0,4
1626,SUA06IX-V12,0,4
1627,SUA15IX-V12,0,4
1628,SUA25ID-V12,0,4
1629,SUA25IX-V12,0,4
1630,SUA40ID-V12,0,4
1631,SUA40IX-V12,0,4
1632,SUA60ID-V12,0,4
1633,SUA715ID-V12,0,4
1634,SUA90ID-V12,0,4
1635,SUA90IX-V12,0,4
1636,SUA90IX-V12,0,4
1637,SUC06IB-V12,0,4
1638,SUC40IB-V12,0,4
1639,SUD06ID-V12,0,4
1640,SUD40IB-V12,0,4
1641,SUD40ID-V12,0,4
1642,SUD40IX-V12,0,4
1643,SUD60IB-V12,0,4
1644,SUD60ID-V12,0,4
1645,SUD60IX-V12,0,4
1646,SUD715ID-V12,0,4
1647,SUD715IX-V12,0,4
1648,SUD90IB-V12,0,4
1649,SUD90ID-V12,0,4
1650,SRA-02,0,3
1651,SBA-IR,0,3
1652,SBB-ENCR,0,3
1653,SBB-IR,0,3
1654,SBB-NCR,0,3
1655,SBC-NCR,0,3
1656,SBT-I,0,3
1657,SBU-I,0,3
1658,SBX-ENCR,0,3
1659,SBX-NCR,0,3
1660,SDC01-90,0,3
1661,SID 250,0,3
1662,SRA-02CE,0,3
1663,SRB-01,0,3
1664,SRB-01CE,0,3
1665,SRB-02,0,3
1666,SRD-01,0,3
1667,SRD-02,0,3
1668,SRX-01,0,3
1669,SRX-01CE,0,3
1670,SRX-02,0,3
1671,SRX-02CE,0,3
1672,SSB01-SRSS,0,3
1673,SSB02-SRSS,0,3
1674,SSB03-SRSS,0,3
1675,SSD01-SRSS,0,3
1676,SSD03-SRSS,0,3
